time,symbol,side,price,shares,amount,fee,tax,note
2026-05-01 19:20:18,601899,SELL,2.89855,11800,34202.89,10.260867,17.101445000000002,strategy_rebalance
2026-05-01 19:20:18,600030,BUY,13.836915,2600,35975.979,10.792793699999999,0.0,strategy_rebalance
2026-05-01 19:20:18,600036,BUY,20.85042,1700,35445.714,10.633714199999998,0.0,strategy_rebalance
2026-05-01 19:20:18,601318,SELL,48.185895,800,38548.716,11.5646148,19.274358,strategy_rebalance
2026-05-01 19:20:18,300750,BUY,24.422204999999998,1500,36633.307499999995,10.989992249999998,0.0,strategy_rebalance
2026-05-01 19:20:18,600036,SELL,20.969510000000003,1700,35648.16700000001,10.694450100000001,17.824083500000004,strategy_rebalance
2026-05-01 19:20:18,601088,BUY,11.505749999999999,3100,35667.825,10.700347499999998,0.0,strategy_rebalance
2026-05-01 19:20:18,300750,SELL,21.359315000000002,1500,32038.972500000003,9.61169175,16.019486250000003,stop_loss -12.50%
2026-05-01 19:20:18,601088,SELL,10.724635000000001,3100,33246.368500000004,9.973910550000001,16.62318425,strategy_rebalance
2026-05-01 19:20:18,601012,BUY,7.173584999999999,400,2869.4339999999997,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,002594,BUY,16.44822,300,4934.465999999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,600030,BUY,13.026509999999998,400,5210.603999999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,300750,BUY,21.380685,1800,38485.233,11.545569899999998,0.0,strategy_rebalance
2026-05-01 19:20:18,601012,BUY,7.083539999999999,100,708.3539999999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,002594,BUY,16.338164999999996,100,1633.8164999999997,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,601012,SELL,7.906045000000001,400,3162.418,5.0,1.581209,strategy_rebalance
2026-05-01 19:20:18,300750,SELL,21.019485000000003,1800,37835.073000000004,11.3505219,18.9175365,strategy_rebalance
2026-05-01 19:20:18,600519,BUY,390.305055,100,39030.5055,11.709151649999999,0.0,strategy_rebalance
