date,cash,market_value,equity,positions
2020-01-08,21562.789858900716,271837.0,293399.7898589007,5
2020-01-09,21562.789858900716,275700.0,297262.7898589007,5
2020-01-10,70998.45965890071,221809.0,292807.45965890074,4
2020-01-13,70998.45965890071,227212.0,298210.45965890074,4
2020-01-14,22507.817896300694,276258.19049999997,298766.00839630066,5
2020-01-15,22507.817896300694,267574.0,290081.8178963007,5
2020-01-16,22507.817896300694,264810.0,287317.8178963007,5
2020-01-17,22507.817896300694,269142.0,291649.8178963007,5
2020-01-20,22507.817896300694,267140.0,289647.8178963007,5
2020-01-21,25056.254630600706,257928.093,282984.3476306007,5
2020-01-22,25056.254630600706,262151.0,287207.2546306007,5
2020-01-23,25056.254630600706,253908.0,278964.2546306007,5
2020-02-03,151633.54072740072,101382.0,253015.54072740072,2
2020-02-04,151633.54072740072,107904.0,259537.54072740072,2
2020-02-05,21608.286831150734,242432.1555,264040.44233115076,5
2020-02-06,21608.286831150734,246053.0,267661.28683115076,5
2020-02-07,21608.286831150734,243090.0,264698.28683115076,5
2020-02-10,21608.286831150734,248087.0,269695.28683115076,5
2020-02-11,21608.286831150734,256371.0,277979.28683115076,5
2020-02-12,35050.21055055075,243445.662,278495.87255055073,4
2020-02-13,35050.21055055075,236858.0,271908.2105505507,4
2020-02-14,35050.21055055075,232064.0,267114.2105505507,4
2020-02-17,35050.21055055075,240357.0,275407.2105505507,4
2020-02-18,35050.21055055075,242829.0,277879.2105505507,4
2020-02-19,19134.603904850796,258606.293,277740.8969048508,5
2020-02-20,19134.603904850796,264708.0,283842.6039048508,5
2020-02-21,19134.603904850796,265971.0,285105.6039048508,5
2020-02-24,19134.603904850796,263531.0,282665.6039048508,5
2020-02-25,19134.603904850796,259880.0,279014.6039048508,5
2020-02-26,24065.24696120079,245581.322,269646.56896120077,5
2020-02-27,24065.24696120079,245345.0,269410.2469612008,5
2020-02-28,109828.64381120079,140966.0,250794.6438112008,3
2020-03-02,109828.64381120079,144118.0,253946.6438112008,3
2020-03-03,109828.64381120079,145828.0,255656.6438112008,3
2020-03-04,36235.27921160081,217084.48799999998,253319.7672116008,4
2020-03-05,36235.27921160081,219234.0,255469.2792116008,4
2020-03-06,36235.27921160081,215912.0,252147.2792116008,4
2020-03-09,135226.4628596008,98606.0,233832.4628596008,2
2020-03-10,135226.4628596008,105464.0,240690.4628596008,2
2020-03-11,57616.09113580085,181560.94999999998,239177.04113580083,4
2020-03-12,57616.09113580085,175223.0,232839.09113580085,4
2020-03-13,57616.09113580085,171605.0,229221.09113580085,4
2020-03-16,173882.79430300088,40824.0,214706.79430300088,1
2020-03-17,173882.79430300088,40068.0,213950.79430300088,1
2020-03-18,31205.469531850904,181775.84249999997,212981.31203185086,4
2020-03-19,31205.469531850904,178437.0,209642.4695318509,4
2020-03-20,31205.469531850904,181762.0,212967.4695318509,4
2020-03-23,70144.7981278509,125037.0,195181.7981278509,3
2020-03-24,70144.7981278509,128400.0,198544.7981278509,3
2020-03-25,161834.4831514509,46624.0,208458.4831514509,1
2020-03-26,161834.4831514509,48800.0,210634.4831514509,1
2020-03-27,161834.4831514509,49344.0,211178.4831514509,1
2020-03-30,161834.4831514509,50880.0,212714.4831514509,1
2020-03-31,161834.4831514509,54879.99999999999,216714.4831514509,1
2020-04-01,170557.6934352009,43036.5075,213594.2009352009,1
2020-04-02,170557.6934352009,43918.0,214475.6934352009,1
2020-04-03,170557.6934352009,44828.00000000001,215385.6934352009,1
2020-04-07,170557.6934352009,45689.0,216246.6934352009,1
2020-04-08,170557.6934352009,45339.0,215896.6934352009,1
2020-04-09,216816.4972628009,0.0,216816.4972628009,0
2020-04-10,216816.4972628009,0.0,216816.4972628009,0
2020-04-13,216816.4972628009,0.0,216816.4972628009,0
2020-04-14,216816.4972628009,0.0,216816.4972628009,0
2020-04-15,216816.4972628009,0.0,216816.4972628009,0
2020-04-16,82993.5044054009,133782.85799999998,216776.3624054009,3
2020-04-17,82993.5044054009,133812.0,216805.5044054009,3
2020-04-20,82993.5044054009,134273.0,217266.5044054009,3
2020-04-21,82993.5044054009,131779.0,214772.5044054009,3
2020-04-22,82993.5044054009,134430.0,217423.5044054009,3
2020-04-23,52953.8390136009,163384.682,216338.5210136009,4
2020-04-24,52953.8390136009,164944.0,217897.8390136009,4
2020-04-27,52953.8390136009,158713.0,211666.8390136009,4
2020-04-28,52953.8390136009,161476.0,214429.8390136009,4
2020-04-29,52953.8390136009,156468.0,209421.8390136009,4
2020-04-30,48506.6433331009,161946.0145,210452.65783310088,4
2020-05-06,48506.6433331009,165599.0,214105.6433331009,4
2020-05-07,48506.6433331009,163716.0,212222.6433331009,4
2020-05-08,48506.6433331009,166656.0,215162.6433331009,4
2020-05-11,48506.6433331009,164534.0,213040.6433331009,4
2020-05-12,58787.466959400954,155987.955,214775.42195940093,4
2020-05-13,58787.466959400954,156695.0,215482.46695940095,4
2020-05-14,58787.466959400954,153424.0,212211.46695940095,4
2020-05-15,58787.466959400954,156636.0,215423.46695940095,4
2020-05-18,58787.466959400954,152740.0,211527.46695940095,4
2020-05-19,60254.520117850974,154135.0105,214389.53061785098,4
2020-05-20,60254.520117850974,154895.0,215149.52011785097,4
2020-05-21,60254.520117850974,154608.0,214862.52011785097,4
2020-05-22,60254.520117850974,147713.0,207967.52011785097,4
2020-05-25,60254.520117850974,147323.0,207577.52011785097,4
2020-05-26,19448.400907850984,190136.26799999998,209584.66890785098,5
2020-05-27,19448.400907850984,194319.0,213767.400907851,5
2020-05-28,19448.400907850984,194244.0,213692.400907851,5
2020-05-29,19448.400907850984,195406.0,214854.400907851,5
2020-06-01,19448.400907850984,204617.0,224065.400907851,5
2020-06-02,63614.22028500099,161462.3055,225076.525785001,4
2020-06-03,63614.22028500099,160608.0,224222.22028500098,4
2020-06-04,63614.22028500099,160623.0,224237.22028500098,4
2020-06-05,63614.22028500099,163254.0,226868.22028500098,4
2020-06-08,63614.22028500099,165693.0,229307.22028500098,4
2020-06-09,21289.651046851002,208389.4845,229679.135546851,5
2020-06-10,21289.651046851002,203676.0,224965.651046851,5
2020-06-11,57410.64711405101,163215.0,220625.647114051,4
2020-06-12,57410.64711405101,163647.0,221057.647114051,4
2020-06-15,57410.64711405101,158793.0,216203.647114051,4
2020-06-16,18730.102030650996,199255.614,217985.716030651,5
2020-06-17,18730.102030650996,199631.0,218361.102030651,5
2020-06-18,18730.102030650996,203753.0,222483.102030651,5
2020-06-19,18730.102030650996,205782.0,224512.102030651,5
2020-06-22,18730.102030650996,200466.0,219196.102030651,5
2020-06-23,22396.458133600994,192941.9085,215338.366633601,5
2020-06-24,22396.458133600994,195401.0,217797.458133601,5
2020-06-29,22396.458133600994,193475.0,215871.458133601,5
2020-06-30,22396.458133600994,197285.0,219681.458133601,5
2020-07-01,22396.458133600994,201761.0,224157.458133601,5
2020-07-02,27693.554199101018,198195.88299999997,225889.437199101,5
2020-07-03,27693.554199101018,203622.0,231315.55419910103,5
2020-07-06,27693.554199101018,212641.0,240334.55419910103,5
2020-07-07,27693.554199101018,222035.0,249728.55419910103,5
2020-07-08,27693.554199101018,225273.0,252966.55419910103,5
2020-07-09,29936.269577701023,227329.418,257265.68757770103,5
2020-07-10,29936.269577701023,225728.0,255664.26957770102,5
2020-07-13,89438.83940970103,182419.0,271857.83940970106,4
2020-07-14,89438.83940970103,181641.0,271079.83940970106,4
2020-07-15,89438.83940970103,178479.0,267917.83940970106,4
2020-07-16,18471.849757601027,236510.6985,254982.54825760104,5
2020-07-17,18471.849757601027,235072.0,253543.84975760104,5
2020-07-20,18471.849757601027,253572.0,272043.84975760104,5
2020-07-21,18471.849757601027,255124.0,273595.84975760104,5
2020-07-22,18471.849757601027,254077.0,272548.84975760104,5
2020-07-23,36644.265034501026,238377.573,275021.838034501,5
2020-07-24,36644.265034501026,225436.0,262080.26503450103,5
2020-07-27,36644.265034501026,229904.0,266548.26503450103,5
2020-07-28,36644.265034501026,235678.0,272322.26503450103,5
2020-07-29,36644.265034501026,239116.0,275760.26503450103,5
2020-07-30,24602.50020530107,254003.47199999998,278605.97220530105,5
2020-07-31,24602.50020530107,253982.0,278584.5002053011,5
2020-08-03,24602.50020530107,255083.0,279685.5002053011,5
2020-08-04,24602.50020530107,260902.0,285504.5002053011,5
2020-08-05,24602.50020530107,259187.0,283789.5002053011,5
2020-08-06,72317.78340810108,210883.68550000002,283201.4689081011,4
2020-08-07,72317.78340810108,212117.0,284434.78340810107,4
2020-08-10,72317.78340810108,213659.0,285976.78340810107,4
2020-08-11,72317.78340810108,213513.0,285830.78340810107,4
2020-08-12,72317.78340810108,211693.0,284010.78340810107,4
2020-08-13,23024.41189805109,259475.6015,282500.0133980511,5
2020-08-14,23024.41189805109,262596.0,285620.4118980511,5
2020-08-17,23024.41189805109,270686.0,293710.4118980511,5
2020-08-18,23024.41189805109,275083.0,298107.4118980511,5
2020-08-19,23024.41189805109,271315.0,294339.4118980511,5
2020-08-20,23028.933866351115,265550.4155,288579.34936635115,5
2020-08-21,23028.933866351115,268861.0,291889.93386635114,5
2020-08-24,23028.933866351115,270405.0,293433.93386635114,5
2020-08-25,23028.933866351115,271641.0,294669.93386635114,5
2020-08-26,23028.933866351115,273010.0,296038.93386635114,5
2020-08-27,83081.70277515112,215293.02000000002,298374.72277515114,4
2020-08-28,83081.70277515112,222457.0,305538.7027751511,4
2020-08-31,83081.70277515112,219873.0,302954.7027751511,4
2020-09-01,83081.70277515112,219790.0,302871.7027751511,4
2020-09-02,83081.70277515112,218633.0,301714.7027751511,4
2020-09-03,91641.35895935111,209307.751,300949.10995935113,4
2020-09-04,91641.35895935111,205833.0,297474.3589593511,4
2020-09-07,91641.35895935111,204250.0,295891.3589593511,4
2020-09-08,91641.35895935111,207157.0,298798.3589593511,4
2020-09-09,91641.35895935111,204407.0,296048.3589593511,4
2020-09-10,91569.39897755116,206038.71,297608.10897755116,4
2020-09-11,91569.39897755116,206314.0,297883.39897755114,4
2020-09-14,91569.39897755116,209100.0,300669.39897755114,4
2020-09-15,91569.39897755116,214217.0,305786.39897755114,4
2020-09-16,91569.39897755116,211504.0,303073.39897755114,4
2020-09-17,80797.37706985118,220404.23099999997,301201.6080698512,4
2020-09-18,80797.37706985118,230189.0,310986.37706985115,4
2020-09-21,80797.37706985118,226547.0,307344.37706985115,4
2020-09-22,80797.37706985118,223161.0,303958.37706985115,4
2020-09-23,80797.37706985118,221773.0,302570.37706985115,4
2020-09-24,93301.5310500512,204710.986,298012.5170500512,4
2020-09-25,93301.5310500512,205064.0,298365.5310500512,4
2020-09-28,93301.5310500512,206995.0,300296.5310500512,4
2020-09-29,93301.5310500512,205119.0,298420.5310500512,4
2020-09-30,93301.5310500512,203377.0,296678.5310500512,4
2020-10-09,81011.6919836512,220912.00199999998,301923.6939836512,4
2020-10-12,81011.6919836512,230454.0,311465.6919836512,4
2020-10-13,81011.6919836512,230313.0,311324.6919836512,4
2020-10-14,81011.6919836512,230601.0,311612.6919836512,4
2020-10-15,81011.6919836512,232149.0,313160.6919836512,4
2020-10-16,94621.51960965128,220069.97999999998,314691.4996096513,4
2020-10-19,94621.51960965128,219681.0,314302.5196096513,4
2020-10-20,94621.51960965128,224692.0,319313.5196096513,4
2020-10-21,94621.51960965128,220817.0,315438.5196096513,4
2020-10-22,94621.51960965128,221405.0,316026.5196096513,4
2020-10-23,82378.67511065131,226853.322,309231.9971106513,4
2020-10-26,82378.67511065131,226602.0,308980.6751106513,4
2020-10-27,82378.67511065131,224680.0,307058.6751106513,4
2020-10-28,82378.67511065131,228659.0,311037.6751106513,4
2020-10-29,82378.67511065131,235046.0,317424.6751106513,4
2020-10-30,18511.431986651318,295195.725,313707.1569866513,5
2020-11-02,18511.431986651318,305457.0,323968.4319866513,5
2020-11-03,18511.431986651318,307157.0,325668.4319866513,5
2020-11-04,18511.431986651318,316245.0,334756.4319866513,5
2020-11-05,88967.74780585134,254468.0,343435.74780585134,4
2020-11-06,93569.65139850133,253559.71649999998,347129.36789850134,4
2020-11-09,93569.65139850133,256292.0,349861.65139850136,4
2020-11-10,93569.65139850133,257136.0,350705.65139850136,4
2020-11-11,145462.12418250134,194528.0,339990.12418250134,3
2020-11-12,145462.12418250134,191238.0,336700.12418250134,3
2020-11-13,30879.618542501295,300100.912,330980.5305425013,5
2020-11-16,30879.618542501295,306688.0,337567.6185425013,5
2020-11-17,30879.618542501295,307929.0,338808.6185425013,5
2020-11-18,30879.618542501295,309141.0,340020.6185425013,5
2020-11-19,30879.618542501295,305562.0,336441.6185425013,5
2020-11-20,103491.01229570131,239587.626,343078.6382957013,4
2020-11-23,103491.01229570131,242806.0,346297.0122957013,4
2020-11-24,103491.01229570131,239860.0,343351.0122957013,4
2020-11-25,103491.01229570131,234028.0,337519.0122957013,4
2020-11-26,103491.01229570131,232532.0,336023.0122957013,4
2020-11-27,37213.08810525129,300042.569,337255.65710525133,5
2020-11-30,37213.08810525129,296008.0,333221.0881052513,5
2020-12-01,37213.08810525129,306166.0,343379.0881052513,5
2020-12-02,37213.08810525129,306166.0,343379.0881052513,5
2020-12-03,37213.08810525129,301076.0,338289.0881052513,5
2020-12-04,28802.15080075132,312426.111,341228.2618007513,5
2020-12-07,28802.15080075132,309836.0,338638.1508007513,5
2020-12-08,28802.15080075132,309528.0,338330.1508007513,5
2020-12-09,28802.15080075132,309302.0,338104.1508007513,5
2020-12-10,28802.15080075132,307196.0,335998.1508007513,5
2020-12-11,39662.86507045134,295738.741,335401.6060704513,5
2020-12-14,39662.86507045134,299001.0,338663.86507045134,5
2020-12-15,39662.86507045134,307061.0,346723.86507045134,5
2020-12-16,39662.86507045134,310925.0,350587.86507045134,5
2020-12-17,39662.86507045134,317993.0,357655.86507045134,5
2020-12-18,120223.12167295137,239489.78099999996,359712.90267295134,4
2020-12-21,120223.12167295137,256462.0,376685.1216729514,4
2020-12-22,120223.12167295137,255148.0,375371.1216729514,4
2020-12-23,120223.12167295137,260197.0,380420.1216729514,4
2020-12-24,120223.12167295137,254639.0,374862.1216729514,4
2020-12-25,119745.29616845137,256953.071,376698.36716845137,4
2020-12-28,119745.29616845137,261711.0,381456.2961684514,4
2020-12-29,119745.29616845137,259979.0,379724.2961684514,4
2020-12-30,119745.29616845137,268291.0,388036.2961684514,4
2020-12-31,119745.29616845137,270484.0,390229.2961684514,4
2021-01-04,35273.11393185139,360005.386,395278.4999318514,5
2021-01-05,35273.11393185139,363552.0,398825.1139318514,5
2021-01-06,35273.11393185139,370746.0,406019.1139318514,5
2021-01-07,35273.11393185139,383736.0,419009.1139318514,5
2021-01-08,35273.11393185139,380222.0,415495.1139318514,5
2021-01-11,138369.7124120514,272909.882,411279.5944120514,4
2021-01-12,138369.7124120514,283628.0,421997.7124120514,4
2021-01-13,138369.7124120514,280546.0,418915.7124120514,4
2021-01-14,138369.7124120514,266960.0,405329.7124120514,4
2021-01-15,138369.7124120514,269302.0,407671.7124120514,4
2021-01-18,140593.8992818514,266630.51399999997,407224.41328185133,4
2021-01-19,140593.8992818514,258068.0,398661.89928185137,4
2021-01-20,140593.8992818514,262254.0,402847.89928185137,4
2021-01-21,140593.8992818514,272370.0,412963.89928185137,4
2021-01-22,140593.8992818514,274070.0,414663.89928185137,4
2021-01-25,111264.26701770147,305297.5725,416561.8395177015,4
2021-01-26,111264.26701770147,294662.0,405926.26701770147,4
2021-01-27,111264.26701770147,297710.0,408974.26701770147,4
2021-01-28,180250.49584810145,217222.0,397472.49584810145,3
2021-01-29,247662.77284810145,143344.0,391006.77284810145,2
2021-02-01,40442.08471915145,351911.0565,392353.14121915144,5
2021-02-02,40442.08471915145,366905.0,407347.08471915143,5
2021-02-03,40442.08471915145,364464.0,404906.08471915143,5
2021-02-04,40442.08471915145,365874.0,406316.08471915143,5
2021-02-05,40442.08471915145,365635.0,406077.08471915143,5
2021-02-08,25276.390160151466,388285.05799999996,413561.4481601514,6
2021-02-09,25276.390160151466,396910.0,422186.39016015147,6
2021-02-10,25276.390160151466,403165.0,428441.39016015147,6
2021-02-18,25276.390160151466,397015.0,422291.39016015147,6
2021-02-19,25276.390160151466,401919.0,427195.39016015147,6
2021-02-22,108328.4235861515,303585.741,411914.1645861515,4
2021-02-23,108328.4235861515,298704.0,407032.4235861515,4
2021-02-24,175081.5583221515,221280.0,396361.55832215154,3
2021-02-25,175081.5583221515,226451.0,401532.55832215154,3
2021-02-26,175081.5583221515,219793.0,394874.55832215154,3
2021-03-01,24110.907741751522,367911.321,392022.2287417515,5
2021-03-02,96107.21957775152,284310.0,380417.21957775153,4
2021-03-03,96107.21957775152,290912.0,387019.21957775153,4
2021-03-04,159654.52602975152,206200.0,365854.5260297515,3
2021-03-05,225053.42302335153,136799.0,361852.4230233515,2
2021-03-08,40752.76955290157,310494.16949999996,351246.9390529015,5
2021-03-09,40752.76955290157,300149.0,340901.76955290156,5
2021-03-10,40752.76955290157,312450.0,353202.76955290156,5
2021-03-11,40752.76955290157,325981.0,366733.76955290156,5
2021-03-12,40752.76955290157,332441.0,373193.76955290156,5
2021-03-15,204143.70656850163,147272.5995,351416.30606850167,2
2021-03-16,204143.70656850163,149594.0,353737.70656850166,2
2021-03-17,204143.70656850163,151133.0,355276.70656850166,2
2021-03-18,204143.70656850163,151439.0,355582.70656850166,2
2021-03-19,204143.70656850163,145799.0,349942.70656850166,2
2021-03-22,48764.56928490166,298566.51599999995,347331.0852849016,4
2021-03-23,48764.56928490166,285732.0,334496.56928490166,4
2021-03-24,179210.82073130168,138775.0,317985.8207313017,2
2021-03-25,179210.82073130168,140748.0,319958.8207313017,2
2021-03-26,179210.82073130168,144684.0,323894.8207313017,2
2021-03-29,324809.3546465017,0.0,324809.3546465017,0
2021-03-30,324809.3546465017,0.0,324809.3546465017,0
2021-03-31,324809.3546465017,0.0,324809.3546465017,0
2021-04-01,324809.3546465017,0.0,324809.3546465017,0
2021-04-02,324809.3546465017,0.0,324809.3546465017,0
2021-04-06,254219.91766655172,70568.2665,324788.1841665517,1
2021-04-07,254219.91766655172,69581.0,323800.9176665517,1
2021-04-08,254219.91766655172,69700.0,323919.9176665517,1
2021-04-09,254219.91766655172,69275.0,323494.9176665517,1
2021-04-12,254219.91766655172,69632.0,323851.9176665517,1
2021-04-13,323523.7332241517,0.0,323523.7332241517,0
2021-04-14,323523.7332241517,0.0,323523.7332241517,0
2021-04-15,323523.7332241517,0.0,323523.7332241517,0
2021-04-16,323523.7332241517,0.0,323523.7332241517,0
2021-04-19,323523.7332241517,0.0,323523.7332241517,0
2021-04-20,269825.8011759017,53681.82749999999,323507.62867590174,1
2021-04-21,269825.8011759017,53103.0,322928.8011759017,1
2021-04-22,269825.8011759017,54216.0,324041.8011759017,1
2021-04-23,269825.8011759017,55737.0,325562.8011759017,1
2021-04-26,269825.8011759017,51987.0,321812.8011759017,1
2021-04-27,59680.78807935175,262028.94899999996,321709.73707935173,4
2021-04-28,59680.78807935175,269530.0,329210.78807935177,4
2021-04-29,59680.78807935175,276472.0,336152.78807935177,4
2021-04-30,59680.78807935175,270639.0,330319.78807935177,4
2021-05-06,59680.78807935175,277710.0,337390.78807935177,4
2021-05-07,9650.62807000176,328066.219,337716.84707000176,5
2021-05-10,9650.62807000176,339154.0,348804.6280700018,5
2021-05-11,9650.62807000176,329350.0,339000.6280700018,5
2021-05-12,9650.62807000176,332352.0,342002.6280700018,5
2021-05-13,9650.62807000176,317939.0,327589.6280700018,5
2021-05-14,25978.215597101786,304398.653,330376.86859710177,5
2021-05-17,25978.215597101786,310339.0,336317.2155971018,5
2021-05-18,25978.215597101786,313407.0,339385.2155971018,5
2021-05-19,25978.215597101786,311706.0,337684.2155971018,5
2021-05-20,25978.215597101786,306375.0,332353.2155971018,5
2021-05-21,28582.0643998518,299432.9215,328014.9858998518,5
2021-05-24,28582.0643998518,300244.0,328826.0643998518,5
2021-05-25,28582.0643998518,313138.0,341720.0643998518,5
2021-05-26,28582.0643998518,311472.0,340054.0643998518,5
2021-05-27,28582.0643998518,310262.0,338844.0643998518,5
2021-05-28,34422.88662445183,310720.158,345143.04462445184,5
2021-05-31,34422.88662445183,315131.0,349553.88662445184,5
2021-06-01,34422.88662445183,316328.0,350750.88662445184,5
2021-06-02,34422.88662445183,315293.0,349715.88662445184,5
2021-06-03,34422.88662445183,308613.0,343035.88662445184,5
2021-06-04,96993.00330795185,250232.739,347225.74230795185,4
2021-06-07,96993.00330795185,246201.0,343194.00330795185,4
2021-06-08,96993.00330795185,246050.0,343043.00330795185,4
2021-06-09,96993.00330795185,247957.0,344950.00330795185,4
2021-06-10,96993.00330795185,256924.0,353917.00330795185,4
2021-06-11,99558.50925955185,258155.108,357713.6172595519,4
2021-06-15,99558.50925955185,250534.0,350092.5092595519,4
2021-06-16,99558.50925955185,247039.0,346597.5092595519,4
2021-06-17,99558.50925955185,245396.0,344954.5092595519,4
2021-06-18,158282.09277955187,181556.0,339838.09277955187,3
2021-06-21,85359.6678596519,251879.061,337238.7288596519,4
2021-06-22,85359.6678596519,253064.0,338423.6678596519,4
2021-06-23,85359.6678596519,256298.0,341657.6678596519,4
2021-06-24,85359.6678596519,257550.0,342909.6678596519,4
2021-06-25,85359.6678596519,268006.0,353365.6678596519,4
2021-06-28,99089.0948251519,244782.635,343871.7298251519,4
2021-06-29,99089.0948251519,240877.0,339966.0948251519,4
2021-06-30,99089.0948251519,241168.0,340257.0948251519,4
2021-07-01,99089.0948251519,239636.0,338725.0948251519,4
2021-07-02,99089.0948251519,230798.0,329887.0948251519,4
2021-07-05,94023.42776975193,236664.942,330688.3697697519,4
2021-07-06,94023.42776975193,234882.0,328905.4277697519,4
2021-07-07,94023.42776975193,241212.0,335235.4277697519,4
2021-07-08,143451.10796655194,191262.0,334713.1079665519,3
2021-07-09,143451.10796655194,191340.0,334791.1079665519,3
2021-07-12,135156.59962165193,199033.46699999998,334190.0666216519,3
2021-07-13,135156.59962165193,194352.0,329508.5996216519,3
2021-07-14,135156.59962165193,187892.0,323048.5996216519,3
2021-07-15,135156.59962165193,185978.0,321134.5996216519,3
2021-07-16,192266.28329525192,119484.0,311750.2832952519,2
2021-07-19,24071.30150575195,289008.785,313080.08650575194,5
2021-07-20,24071.30150575195,290080.0,314151.30150575197,5
2021-07-21,24071.30150575195,298120.0,322191.30150575197,5
2021-07-22,24071.30150575195,299428.0,323499.30150575197,5
2021-07-23,24071.30150575195,297349.0,321420.30150575197,5
2021-07-26,180990.23715720195,132305.11949999997,313295.3566572019,2
2021-07-27,180990.23715720195,127123.0,308113.237157202,2
2021-07-28,242038.79520840195,62543.0,304581.795208402,1
2021-07-29,242038.79520840195,63528.99999999999,305567.7952084019,1
2021-07-30,242038.79520840195,61336.0,303374.795208402,1
2021-08-02,185483.57873190194,120050.25499999999,305533.83373190195,2
2021-08-03,185483.57873190194,121721.0,307204.57873190194,2
2021-08-04,185483.57873190194,125188.0,310671.57873190194,2
2021-08-05,185483.57873190194,123291.0,308774.57873190194,2
2021-08-06,185483.57873190194,120340.0,305823.57873190194,2
2021-08-09,244823.01050230194,64442.204999999994,309265.21550230193,1
2021-08-10,244823.01050230194,64086.0,308909.010502302,1
2021-08-11,244823.01050230194,63378.0,308201.010502302,1
2021-08-12,244823.01050230194,61866.0,306689.010502302,1
2021-08-13,244823.01050230194,63918.0,308741.010502302,1
2021-08-16,241735.05240430197,67561.764,309296.81640430196,1
2021-08-17,241735.05240430197,66148.0,307883.05240430194,1
2021-08-18,241735.05240430197,64124.0,305859.05240430194,1
2021-08-19,241735.05240430197,62560.0,304295.05240430194,1
2021-08-20,241735.05240430197,61364.0,303099.05240430194,1
2021-08-23,177487.833102452,129351.64349999999,306839.476602452,2
2021-08-24,177487.833102452,133299.0,310786.833102452,2
2021-08-25,177487.833102452,137934.0,315421.833102452,2
2021-08-26,177487.833102452,135287.0,312774.833102452,2
2021-08-27,177487.833102452,139521.0,317008.833102452,2
2021-08-30,33638.847637002014,291550.0735,325188.921137002,5
2021-08-31,33638.847637002014,298689.0,332327.847637002,5
2021-09-01,33638.847637002014,293118.0,326756.847637002,5
2021-09-02,33638.847637002014,299497.0,333135.847637002,5
2021-09-03,33638.847637002014,297143.0,330781.847637002,5
2021-09-06,145265.11660380205,200793.734,346058.850603802,3
2021-09-07,145265.11660380205,200282.0,345547.1166038021,3
2021-09-08,145265.11660380205,196348.0,341613.1166038021,3
2021-09-09,145265.11660380205,201908.0,347173.1166038021,3
2021-09-10,145265.11660380205,203920.0,349185.1166038021,3
2021-09-13,22386.943096952076,328765.5775,351152.52059695206,5
2021-09-14,22386.943096952076,321626.0,344012.94309695205,5
2021-09-15,22386.943096952076,313978.0,336364.94309695205,5
2021-09-16,22386.943096952076,310716.0,333102.94309695205,5
2021-09-17,76363.70361575208,254840.0,331203.70361575205,4
2021-09-22,21200.172518652085,304368.493,325568.6655186521,5
2021-09-23,21200.172518652085,305197.0,326397.1725186521,5
2021-09-24,21200.172518652085,306451.0,327651.1725186521,5
2021-09-27,21200.172518652085,305202.0,326402.1725186521,5
2021-09-28,21200.172518652085,307537.0,328737.1725186521,5
2021-09-29,115916.06741985212,210342.11849999998,326258.1859198521,3
2021-09-30,115916.06741985212,208100.0,324016.06741985213,3
2021-10-08,115916.06741985212,211557.0,327473.06741985213,3
2021-10-11,115916.06741985212,220931.0,336847.06741985213,3
2021-10-12,115916.06741985212,217053.0,332969.06741985213,3
2021-10-13,20934.72800060214,310394.9045,331329.63250060217,6
2021-10-14,20934.72800060214,307344.0,328278.72800060216,6
2021-10-15,20934.72800060214,312286.0,333220.72800060216,6
2021-10-18,20934.72800060214,311069.0,332003.72800060216,6
2021-10-19,20934.72800060214,312365.0,333299.72800060216,6
2021-10-20,78850.33392835215,255122.44499999998,333972.7789283521,4
2021-10-21,78850.33392835215,255387.0,334237.33392835216,4
2021-10-22,78850.33392835215,260376.0,339226.33392835216,4
2021-10-25,78850.33392835215,264875.0,343725.33392835216,4
2021-10-26,78850.33392835215,263894.0,342744.33392835216,4
2021-10-27,20040.38191975218,320737.299,340777.68091975217,6
2021-10-28,20040.38191975218,317436.0,337476.38191975217,6
2021-10-29,20040.38191975218,330594.0,350634.38191975217,6
2021-11-01,20040.38191975218,332162.0,352202.38191975217,6
2021-11-02,20040.38191975218,331520.0,351560.38191975217,6
2021-11-03,98902.74924865217,240625.8995,339528.6487486522,4
2021-11-04,98902.74924865217,248136.0,347038.74924865214,4
2021-11-05,98902.74924865217,245297.0,344199.74924865214,4
2021-11-08,98902.74924865217,248309.0,347211.74924865214,4
2021-11-09,98902.74924865217,248717.0,347619.74924865214,4
2021-11-10,88464.66978065217,253785.7125,342250.3822806522,4
2021-11-11,88464.66978065217,258766.0,347230.66978065216,4
2021-11-12,88464.66978065217,256392.0,344856.66978065216,4
2021-11-15,88464.66978065217,254499.0,342963.66978065216,4
2021-11-16,88464.66978065217,254832.0,343296.66978065216,4
2021-11-17,88464.66978065217,255054.0,343518.66978065216,4
2021-11-18,88464.66978065217,251553.0,340017.66978065216,4
2021-11-19,88464.66978065217,258265.0,346729.66978065216,4
2021-11-22,88464.66978065217,264259.0,352723.66978065216,4
2021-11-23,88464.66978065217,261661.0,350125.66978065216,4
2021-11-24,88323.8320203522,259507.97699999998,347831.8090203522,4
2021-11-25,88323.8320203522,257675.0,345998.8320203522,4
2021-11-26,88323.8320203522,250690.0,339013.8320203522,4
2021-11-29,88323.8320203522,250524.0,338847.8320203522,4
2021-11-30,88323.8320203522,247854.0,336177.8320203522,4
2021-12-01,32082.474766852218,304540.345,336622.8197668522,5
2021-12-02,32082.474766852218,301597.0,333679.4747668522,5
2021-12-03,32082.474766852218,302687.0,334769.4747668522,5
2021-12-06,32082.474766852218,304252.0,336334.4747668522,5
2021-12-07,32082.474766852218,309638.0,341720.4747668522,5
