time,symbol,side,price,shares,amount,fee,tax,note
2026-05-02 01:54:30,600309,SELL,28.755615000000002,1500,43133.4225,12.94002675,21.56671125,stop_loss -14.75%
2026-05-02 01:54:30,601899,SELL,1.6291849999999999,29600,48223.876,14.467162799999997,24.111938,ml_rebalance
2026-05-02 01:54:30,002594,SELL,14.122935000000002,3200,45193.39200000001,13.558017600000001,22.596696000000005,ml_rebalance
2026-05-02 01:54:30,600036,BUY,20.79039,2200,45738.858,13.721657399999998,0.0,ml_rebalance
2026-05-02 01:54:30,600309,BUY,28.784384999999997,1600,46055.015999999996,13.816504799999997,0.0,ml_rebalance
2026-05-02 01:54:30,600030,BUY,15.68784,3000,47063.52,14.119055999999997,0.0,ml_rebalance
2026-05-02 01:54:30,601318,SELL,64.897535,700,45428.27450000001,13.62848235,22.714137250000004,ml_rebalance
2026-05-02 01:54:30,600036,SELL,22.018985,2200,48441.767,14.532530099999999,24.2208835,ml_rebalance
2026-05-02 01:54:30,600309,SELL,29.415285,1600,47064.456,14.119336799999997,23.532228,ml_rebalance
2026-05-02 01:54:30,600030,SELL,16.061965,3000,48185.895000000004,14.4557685,24.0929475,ml_rebalance
2026-05-02 01:54:30,002475,BUY,10.70535,4500,48174.075,14.452222499999998,0.0,ml_rebalance
2026-05-02 01:54:30,601318,BUY,60.530249999999995,800,48424.2,14.527259999999998,0.0,ml_rebalance
2026-05-02 01:54:30,600887,BUY,23.391689999999997,2000,46783.38,14.035013999999999,0.0,ml_rebalance
2026-05-02 01:54:30,601012,BUY,11.08554,4400,48776.376,14.632912799999998,0.0,ml_rebalance
2026-05-02 01:54:30,002475,SELL,11.454270000000001,4500,51544.215000000004,15.4632645,25.772107500000004,ml_rebalance
2026-05-02 01:54:30,601318,SELL,64.11792500000001,800,51294.34000000001,15.388302000000001,25.647170000000006,ml_rebalance
2026-05-02 01:54:30,600887,SELL,23.518235,2000,47036.47,14.110940999999999,23.518235,ml_rebalance
2026-05-02 01:54:30,601012,SELL,10.81459,4400,47584.196,14.2752588,23.792098000000003,ml_rebalance
2026-05-02 01:54:30,601012,BUY,10.06503,5700,57370.671,17.2112013,0.0,ml_rebalance
2026-05-02 01:54:30,601012,SELL,10.294850000000002,5700,58680.64500000001,17.6041935,29.340322500000006,ml_rebalance
2026-05-02 01:54:30,601088,BUY,5.492745,9000,49434.705,14.830411499999999,0.0,ml_rebalance
2026-05-02 01:54:30,601899,BUY,2.16108,23100,49920.948000000004,14.976284399999999,0.0,ml_rebalance
2026-05-02 01:54:30,600036,BUY,26.063025,1900,49519.7475,14.855924249999997,0.0,ml_rebalance
2026-05-02 01:54:30,601012,BUY,10.735365,4600,49382.679,14.814803699999997,0.0,ml_rebalance
2026-05-02 01:54:30,600887,BUY,25.802895,1900,49025.5005,14.70765015,0.0,ml_rebalance
2026-05-02 01:54:30,601088,SELL,5.83708,9000,52533.72,15.760115999999998,26.26686,ml_rebalance
2026-05-02 01:54:30,601899,SELL,2.1989,23100,50794.590000000004,15.238377,25.397295000000003,ml_rebalance
2026-05-02 01:54:30,601012,SELL,10.704645000000001,4600,49241.367000000006,14.7724101,24.620683500000002,ml_rebalance
2026-05-02 01:54:30,600887,SELL,26.86656,1900,51046.464,15.313939199999998,25.523232,ml_rebalance
2026-05-02 01:54:30,600030,BUY,19.18959,2600,49892.934,14.9678802,0.0,ml_rebalance
2026-05-02 01:54:30,600036,BUY,24.352169999999997,100,2435.2169999999996,5.0,0.0,ml_rebalance
2026-05-02 01:54:30,600276,BUY,44.812394999999995,1100,49293.63449999999,14.788090349999997,0.0,ml_rebalance
2026-05-02 01:54:30,600309,BUY,33.23661,1500,49854.915,14.956474499999999,0.0,ml_rebalance
2026-05-02 01:54:30,601318,BUY,73.706835,600,44224.101,13.2672303,0.0,ml_rebalance
2026-05-02 01:54:30,600036,SELL,24.817585,2000,49635.170000000006,14.890551,24.817585000000005,ml_rebalance
2026-05-02 01:54:30,601318,SELL,75.872045,600,45523.227,13.656968099999999,22.7616135,ml_rebalance
2026-05-02 01:54:30,601088,BUY,6.073035,8400,51013.494,15.304048199999999,0.0,ml_rebalance
2026-05-02 01:54:30,601899,BUY,2.191095,23300,51052.513499999994,15.315754049999997,0.0,ml_rebalance
2026-05-02 01:54:30,601088,SELL,5.327335000000001,8400,44749.614,13.4248842,22.374807,stop_loss -12.23%
2026-05-02 01:54:31,600030,SELL,18.7906,2600,48855.560000000005,14.656668,24.427780000000002,ml_rebalance
2026-05-02 01:54:31,601899,SELL,2.048975,23300,47741.1175,14.322335249999998,23.87055875,ml_rebalance
2026-05-02 01:54:31,601088,BUY,5.372685,9000,48354.165,14.5062495,0.0,ml_rebalance
2026-05-02 01:54:31,000858,BUY,101.0505,400,40420.2,12.126059999999999,0.0,ml_rebalance
2026-05-02 01:54:31,002594,BUY,15.187589999999998,3200,48600.28799999999,14.580086399999997,0.0,ml_rebalance
